az	ev	tkaz	diakaz	ingyenes
7760	2004	21	563	0
7833	2004	13	574	0
7835	2004	11	574	0
7836	2004	22	574	0
7837	2004	23	574	0
7838	2004	61	574	0
7839	2004	17	574	0
7840	2004	16	574	0
7841	2004	18	574	0
7842	2004	19	574	0
7843	2004	36	574	0
7844	2004	37	574	0
7845	2004	3	574	0
7846	2004	2	574	0
7847	2004	21	574	0
7848	2004	9	574	0
7849	2004	5	574	0
7850	2004	13	565	0
7852	2004	11	565	0
7853	2004	10	565	0
7854	2004	12	565	0
7855	2004	22	565	0
7856	2004	23	565	0
7857	2004	61	565	0
7858	2004	17	565	0
7859	2004	16	565	0
7860	2004	18	565	0
7861	2004	19	565	0
7862	2004	36	565	0
7863	2004	37	565	0
7864	2004	4	565	0
7866	2004	8	565	0
7867	2004	3	565	0
7868	2004	2	565	0
7869	2004	21	565	0
7870	2004	9	565	0
7871	2004	5	565	0
7921	2004	15	575	0
7922	2004	12	575	0
7923	2004	22	575	0
7924	2004	23	575	0
7925	2004	18	575	0
7926	2004	3	575	0
7927	2004	9	575	0
7949	2004	13	568	0
7951	2004	11	568	0
7952	2004	10	568	0
7953	2004	12	568	0
7954	2004	22	568	0
7955	2004	23	568	0
7956	2004	61	568	0
7957	2004	17	568	0
7958	2004	16	568	0
7959	2004	18	568	0
7960	2004	19	568	0
7961	2004	36	568	0
7962	2004	37	568	0
7963	2004	4	568	0
7965	2004	8	568	0
7966	2004	3	568	0
7967	2004	2	568	0
7968	2004	21	568	0
7969	2004	9	568	0
7970	2004	5	568	0
7995	2004	13	569	0
7997	2004	11	569	0
7998	2004	10	569	0
7999	2004	22	569	0
8000	2004	23	569	0
8001	2004	61	569	0
8002	2004	17	569	0
8003	2004	16	569	0
8004	2004	18	569	0
8005	2004	19	569	0
8006	2004	36	569	0
8007	2004	37	569	0
8008	2004	4	569	0
8010	2004	8	569	0
8011	2004	2	569	0
8012	2004	21	569	0
8013	2004	22	466	0
8014	2004	23	466	0
8015	2004	19	466	0
8016	2004	38	466	0
8036	2004	13	502	0
8038	2004	11	502	0
8039	2004	10	502	0
8040	2004	22	502	0
8041	2004	23	502	0
8042	2004	61	502	0
8043	2004	16	502	0
8044	2004	19	502	0
8045	2004	3	502	0
8046	2004	2	502	0
8047	2004	21	502	0
8048	2004	9	502	0
8070	2004	15	493	0
8071	2004	11	493	0
8072	2004	10	493	0
8073	2004	22	493	0
8074	2004	23	493	0
8075	2004	61	493	0
8078	2004	17	493	0
8079	2004	16	493	0
8080	2004	18	493	0
8081	2004	19	493	0
8082	2004	36	493	0
8083	2004	37	493	0
8084	2004	4	493	0
8086	2004	8	493	0
8087	2004	3	493	0
8088	2004	2	493	0
8089	2004	9	493	0
8204	2004	13	503	0
8206	2004	11	503	0
8207	2004	10	503	0
8208	2004	12	503	0
8209	2004	22	503	0
8210	2004	23	503	0
8211	2004	61	503	0
8212	2004	17	503	0
8213	2004	16	503	0
8214	2004	18	503	0
8215	2004	19	503	0
8216	2004	36	503	0
8217	2004	37	503	0
8218	2004	4	503	0
8220	2004	8	503	0
8221	2004	3	503	0
8222	2004	2	503	0
8223	2004	21	503	0
8224	2004	9	503	0
8225	2004	5	503	0
8343	2004	13	510	0
8345	2004	10	510	0
8346	2004	22	510	0
8347	2004	23	510	0
8348	2004	61	510	0
8349	2004	17	510	0
8350	2004	16	510	0
8351	2004	18	510	0
8352	2004	19	510	0
8353	2004	36	510	0
8354	2004	37	510	0
8355	2004	4	510	0
8357	2004	8	510	0
8358	2004	3	510	0
8359	2004	2	510	0
8360	2004	21	510	0
8361	2004	9	510	0
8363	2004	15	432	0
8366	2004	11	432	0
8367	2004	10	432	0
8368	2004	12	432	0
8369	2004	22	432	0
8370	2004	23	432	0
8371	2004	61	432	0
8372	2004	17	432	0
8373	2004	16	432	0
8374	2004	18	432	0
8375	2004	19	432	0
8376	2004	4	432	0
8378	2004	8	432	0
8379	2004	38	432	0
8380	2004	3	432	0
8381	2004	9	432	0
8382	2004	5	432	0
8384	2004	15	453	0
8385	2004	11	453	0
8386	2004	10	453	0
8387	2004	12	453	0
8388	2004	22	453	0
8389	2004	23	453	0
8390	2004	61	453	0
8391	2004	17	453	0
8392	2004	16	453	0
8393	2004	18	453	0
8394	2004	19	453	0
8395	2004	4	453	0
8397	2004	8	453	0
8398	2004	38	453	0
8399	2004	3	453	0
8400	2004	9	453	0
8401	2004	5	453	0
8404	2004	11	448	0
8405	2004	22	448	0
8406	2004	23	448	0
8407	2004	18	448	0
8408	2004	19	448	0
8409	2004	36	448	0
8410	2004	37	448	0
8411	2004	3	448	0
8412	2004	2	448	0
8414	2004	15	490	1
8415	2004	11	490	1
8416	2004	10	490	1
8417	2004	12	490	1
8418	2004	22	490	1
8419	2004	23	490	1
8420	2004	61	490	1
8421	2004	17	490	1
8422	2004	16	490	1
8423	2004	18	490	1
8424	2004	19	490	1
8425	2004	4	490	1
8427	2004	8	490	1
8428	2004	38	490	1
8429	2004	3	490	1
8430	2004	9	490	1
8431	2004	5	490	1
8452	2004	15	458	1
8455	2004	11	458	1
8456	2004	10	458	1
8457	2004	12	458	1
8458	2004	22	458	1
8459	2004	23	458	1
8460	2004	61	458	1
8463	2004	17	458	1
8464	2004	16	458	1
8465	2004	18	458	1
8466	2004	19	458	1
8467	2004	36	458	1
8468	2004	37	458	1
8469	2004	4	458	1
8471	2004	8	458	1
8472	2004	2	458	1
8473	2004	9	458	1
8474	2004	5	458	1
8476	2004	15	434	1
8477	2004	11	434	1
8478	2004	10	434	1
8479	2004	12	434	1
8480	2004	22	434	1
8481	2004	23	434	1
8482	2004	61	434	1
8483	2004	17	434	1
8484	2004	16	434	1
8485	2004	18	434	1
8486	2004	19	434	1
8487	2004	4	434	1
8489	2004	8	434	1
8490	2004	38	434	1
8491	2004	3	434	1
8492	2004	9	434	1
8493	2004	5	434	1
8495	2004	15	492	1
8496	2004	11	492	1
8497	2004	10	492	1
8498	2004	12	492	1
8499	2004	22	492	1
8500	2004	23	492	1
8501	2004	61	492	1
8502	2004	17	492	1
8503	2004	16	492	1
8504	2004	18	492	1
8505	2004	19	492	1
8507	2004	3	492	1
8508	2004	5	492	1
8509	2004	15	552	0
8510	2004	11	552	0
8511	2004	10	552	0
8512	2004	12	552	0
8513	2004	22	552	0
8514	2004	23	552	0
8515	2004	61	552	0
8516	2004	17	552	0
8517	2004	16	552	0
8518	2004	18	552	0
8519	2004	19	552	0
8520	2004	36	552	0
8521	2004	37	552	0
8522	2004	4	552	0
8524	2004	8	552	0
8525	2004	3	552	0
8526	2004	2	552	0
8527	2004	9	552	0
8528	2004	5	552	0
8530	2004	15	449	0
8533	2004	11	449	0
8534	2004	10	449	0
8535	2004	12	449	0
8536	2004	22	449	0
8537	2004	23	449	0
8538	2004	61	449	0
8539	2004	17	449	0
8540	2004	16	449	0
8541	2004	18	449	0
8542	2004	19	449	0
8543	2004	4	449	0
8545	2004	8	449	0
8546	2004	38	449	0
8547	2004	3	449	0
8548	2004	9	449	0
8549	2004	5	449	0
8551	2004	15	433	0
8552	2004	11	433	0
8553	2004	10	433	0
8554	2004	12	433	0
8555	2004	22	433	0
8556	2004	23	433	0
8557	2004	61	433	0
8558	2004	17	433	0
8559	2004	16	433	0
8560	2004	18	433	0
8561	2004	19	433	0
8562	2004	4	433	0
8564	2004	8	433	0
8565	2004	38	433	0
8566	2004	3	433	0
8567	2004	9	433	0
8568	2004	5	433	0
8570	2004	15	496	0
8571	2004	11	496	0
8572	2004	10	496	0
8573	2004	12	496	0
8574	2004	22	496	0
8575	2004	23	496	0
8576	2004	61	496	0
8577	2004	17	496	0
8578	2004	16	496	0
8579	2004	18	496	0
8580	2004	19	496	0
8581	2004	4	496	0
8583	2004	8	496	0
8584	2004	38	496	0
8585	2004	3	496	0
8586	2004	9	496	0
8587	2004	5	496	0
8588	2004	15	534	0
8589	2004	11	534	0
8590	2004	10	534	0
8591	2004	22	534	0
8592	2004	23	534	0
8593	2004	61	534	0
8594	2004	16	534	0
8595	2004	18	534	0
8596	2004	19	534	0
8597	2004	36	534	0
8598	2004	37	534	0
8599	2004	4	534	0
8601	2004	8	534	0
8602	2004	2	534	0
8603	2004	5	534	0
8624	2004	15	462	0
8627	2004	11	462	0
8628	2004	10	462	0
8629	2004	12	462	0
8630	2004	22	462	0
8631	2004	23	462	0
8632	2004	61	462	0
8633	2004	17	462	0
8634	2004	16	462	0
8635	2004	18	462	0
8636	2004	19	462	0
8637	2004	36	462	0
8638	2004	37	462	0
8639	2004	4	462	0
8641	2004	8	462	0
8642	2004	3	462	0
8643	2004	2	462	0
8644	2004	9	462	0
8645	2004	5	462	0
8665	2004	15	487	0
8666	2004	11	487	0
8667	2004	10	487	0
8668	2004	12	487	0
8669	2004	22	487	0
8670	2004	23	487	0
8671	2004	61	487	0
8672	2004	17	487	0
8673	2004	16	487	0
8674	2004	18	487	0
8675	2004	19	487	0
8676	2004	36	487	0
8677	2004	37	487	0
8678	2004	4	487	0
8680	2004	8	487	0
8681	2004	3	487	0
8682	2004	2	487	0
8683	2004	9	487	0
8684	2004	5	487	0
8706	2004	15	491	0
8709	2004	11	491	0
8710	2004	10	491	0
8711	2004	12	491	0
8712	2004	22	491	0
8713	2004	23	491	0
8714	2004	18	491	0
8715	2004	19	491	0
8716	2004	3	491	0
8717	2004	9	491	0
8718	2004	5	491	0
8720	2004	15	533	1
8721	2004	11	533	1
8722	2004	12	533	1
8723	2004	22	533	1
8724	2004	23	533	1
8725	2004	61	533	1
8726	2004	17	533	1
8727	2004	16	533	1
8728	2004	18	533	1
8729	2004	19	533	1
8730	2004	3	533	1
8731	2004	5	533	1
8733	2004	11	516	0
8734	2004	10	516	0
8735	2004	22	516	0
8736	2004	23	516	0
8737	2004	61	516	0
8738	2004	17	516	0
8739	2004	16	516	0
8740	2004	18	516	0
8741	2004	19	516	0
8742	2004	3	516	0
8744	2004	15	465	0
8745	2004	11	465	0
8746	2004	10	465	0
8747	2004	12	465	0
8748	2004	22	465	0
8749	2004	23	465	0
8750	2004	61	465	0
8751	2004	17	465	0
8752	2004	16	465	0
8753	2004	18	465	0
8754	2004	19	465	0
8755	2004	4	465	0
8757	2004	8	465	0
8758	2004	38	465	0
8759	2004	3	465	0
8760	2004	5	465	0
8761	2004	22	444	0
8762	2004	23	444	0
8763	2004	19	444	0
8764	2004	3	444	0
8765	2004	9	444	0
8767	2004	11	438	0
8768	2004	10	438	0
8769	2004	22	438	0
8770	2004	23	438	0
8771	2004	61	438	0
8772	2004	18	438	0
8773	2004	19	438	0
8774	2004	3	438	0
8775	2004	5	438	0
8777	2004	15	436	1
8779	2004	11	436	1
8780	2004	22	436	1
8781	2004	23	436	1
8782	2004	18	436	1
8783	2004	19	436	1
8784	2004	15	483	0
8785	2004	11	483	0
8786	2004	10	483	0
8787	2004	12	483	0
8788	2004	22	483	0
8789	2004	23	483	0
8790	2004	17	483	0
8791	2004	16	483	0
8792	2004	18	483	0
8793	2004	19	483	0
8794	2004	36	483	0
8795	2004	37	483	0
8796	2004	2	483	0
8797	2004	5	483	0
8818	2004	13	525	0
8820	2004	11	525	0
8821	2004	10	525	0
8822	2004	12	525	0
8823	2004	22	525	0
8824	2004	23	525	0
8825	2004	18	525	0
8826	2004	19	525	0
8827	2004	36	525	0
8828	2004	37	525	0
8829	2004	2	525	0
8830	2004	21	525	0
8831	2004	5	525	0
8832	2004	13	468	1
8834	2004	11	468	1
8835	2004	10	468	1
8836	2004	12	468	1
8837	2004	22	468	1
8838	2004	23	468	1
8839	2004	61	468	1
8840	2004	17	468	1
8841	2004	16	468	1
8842	2004	18	468	1
8843	2004	19	468	1
8844	2004	36	468	1
8845	2004	37	468	1
8846	2004	4	468	1
8848	2004	8	468	1
8849	2004	3	468	1
8850	2004	2	468	1
8851	2004	21	468	1
8852	2004	9	468	1
8853	2004	5	468	1
8854	2004	13	482	1
8858	2004	11	482	1
8859	2004	10	482	1
8860	2004	12	482	1
8861	2004	22	482	1
8862	2004	23	482	1
8863	2004	61	482	1
8864	2004	17	482	1
8865	2004	16	482	1
8866	2004	18	482	1
8867	2004	19	482	1
8868	2004	36	482	1
8869	2004	37	482	1
8870	2004	4	482	1
8872	2004	8	482	1
8873	2004	3	482	1
8874	2004	2	482	1
8875	2004	21	482	1
8876	2004	9	482	1
8877	2004	5	482	1
8900	2004	13	506	0
8902	2004	11	506	0
8903	2004	10	506	0
8904	2004	12	506	0
8905	2004	22	506	0
8906	2004	23	506	0
8907	2004	61	506	0
8908	2004	17	506	0
8909	2004	16	506	0
8910	2004	18	506	0
8911	2004	19	506	0
8912	2004	36	506	0
8913	2004	37	506	0
8914	2004	4	506	0
8916	2004	8	506	0
8917	2004	3	506	0
8918	2004	2	506	0
8919	2004	21	506	0
8920	2004	9	506	0
8921	2004	5	506	0
8922	2004	13	530	0
8924	2004	11	530	0
8925	2004	10	530	0
8926	2004	12	530	0
8927	2004	22	530	0
8928	2004	23	530	0
8929	2004	61	530	0
8930	2004	17	530	0
8931	2004	16	530	0
8932	2004	18	530	0
8933	2004	19	530	0
8934	2004	36	530	0
8935	2004	37	530	0
8936	2004	4	530	0
8938	2004	8	530	0
8939	2004	3	530	0
8940	2004	21	530	0
8941	2004	9	530	0
8942	2004	5	530	0
8943	2004	13	550	0
8945	2004	11	550	0
8946	2004	10	550	0
8947	2004	12	550	0
8948	2004	22	550	0
8949	2004	23	550	0
8950	2004	61	550	0
8951	2004	17	550	0
8952	2004	16	550	0
8953	2004	18	550	0
8954	2004	19	550	0
8955	2004	36	550	0
8956	2004	37	550	0
8957	2004	4	550	0
8959	2004	8	550	0
8960	2004	3	550	0
8961	2004	2	550	0
8962	2004	21	550	0
8963	2004	9	550	0
8964	2004	5	550	0
8987	2004	13	544	1
8989	2004	11	544	1
8990	2004	10	544	1
8991	2004	12	544	1
8992	2004	22	544	1
8993	2004	23	544	1
8994	2004	61	544	1
8995	2004	17	544	1
8996	2004	16	544	1
8997	2004	18	544	1
8998	2004	19	544	1
8999	2004	36	544	1
9000	2004	37	544	1
9001	2004	4	544	1
9003	2004	8	544	1
9004	2004	3	544	1
9005	2004	2	544	1
9006	2004	21	544	1
9007	2004	9	544	1
9008	2004	5	544	1
9009	2004	13	513	0
9011	2004	11	513	0
9012	2004	10	513	0
9013	2004	12	513	0
9014	2004	22	513	0
9015	2004	23	513	0
9016	2004	61	513	0
9017	2004	17	513	0
9018	2004	16	513	0
9019	2004	18	513	0
9020	2004	19	513	0
9021	2004	36	513	0
9022	2004	37	513	0
9023	2004	4	513	0
9025	2004	8	513	0
9026	2004	3	513	0
9027	2004	2	513	0
9028	2004	21	513	0
9029	2004	9	513	0
9030	2004	5	513	0
9031	2004	13	430	0
9033	2004	11	430	0
9034	2004	10	430	0
9035	2004	12	430	0
9036	2004	22	430	0
9037	2004	23	430	0
9038	2004	61	430	0
9039	2004	17	430	0
9040	2004	16	430	0
9041	2004	18	430	0
9042	2004	19	430	0
9043	2004	36	430	0
9044	2004	37	430	0
9045	2004	4	430	0
9047	2004	8	430	0
9048	2004	3	430	0
9049	2004	2	430	0
9050	2004	21	430	0
9051	2004	9	430	0
9052	2004	5	430	0
9053	2004	13	475	0
9055	2004	11	475	0
9056	2004	10	475	0
9057	2004	12	475	0
9058	2004	22	475	0
9059	2004	23	475	0
9060	2004	61	475	0
9061	2004	17	475	0
9062	2004	16	475	0
9063	2004	18	475	0
9064	2004	19	475	0
9065	2004	36	475	0
9066	2004	37	475	0
9067	2004	4	475	0
9069	2004	8	475	0
9070	2004	3	475	0
9071	2004	2	475	0
9072	2004	21	475	0
9073	2004	9	475	0
9074	2004	5	475	0
9075	2004	13	443	0
9077	2004	11	443	0
9078	2004	10	443	0
9079	2004	12	443	0
9080	2004	22	443	0
9081	2004	23	443	0
9082	2004	61	443	0
9083	2004	17	443	0
9084	2004	16	443	0
9085	2004	18	443	0
9086	2004	19	443	0
9087	2004	36	443	0
9088	2004	37	443	0
9089	2004	4	443	0
9091	2004	8	443	0
9092	2004	3	443	0
9093	2004	2	443	0
9094	2004	21	443	0
9095	2004	9	443	0
9096	2004	5	443	0
9097	2004	13	452	0
9099	2004	11	452	0
9100	2004	10	452	0
9101	2004	12	452	0
9102	2004	22	452	0
9103	2004	23	452	0
9104	2004	61	452	0
9105	2004	17	452	0
9106	2004	16	452	0
9107	2004	18	452	0
9108	2004	19	452	0
9109	2004	36	452	0
9110	2004	37	452	0
9111	2004	4	452	0
9113	2004	8	452	0
9114	2004	3	452	0
9115	2004	2	452	0
9116	2004	21	452	0
9117	2004	5	452	0
9118	2004	13	558	1
9122	2004	11	558	1
9123	2004	10	558	1
9124	2004	12	558	1
9125	2004	22	558	1
9126	2004	23	558	1
9127	2004	61	558	1
9128	2004	17	558	1
9129	2004	16	558	1
9130	2004	18	558	1
9131	2004	19	558	1
9132	2004	36	558	1
9133	2004	37	558	1
9134	2004	4	558	1
9136	2004	8	558	1
9137	2004	3	558	1
9138	2004	2	558	1
9139	2004	21	558	1
9140	2004	9	558	1
9141	2004	5	558	1
9142	2004	13	477	1
9144	2004	11	477	1
9145	2004	10	477	1
9146	2004	12	477	1
9147	2004	22	477	1
9148	2004	23	477	1
9149	2004	61	477	1
9150	2004	17	477	1
9151	2004	16	477	1
9152	2004	18	477	1
9153	2004	19	477	1
9154	2004	36	477	1
9155	2004	37	477	1
9156	2004	4	477	1
9158	2004	8	477	1
9159	2004	3	477	1
9160	2004	2	477	1
9161	2004	21	477	1
9162	2004	9	477	1
9163	2004	5	477	1
9164	2004	13	501	0
9168	2004	11	501	0
9169	2004	10	501	0
9170	2004	12	501	0
9171	2004	22	501	0
9172	2004	23	501	0
9173	2004	61	501	0
9174	2004	17	501	0
9175	2004	16	501	0
9176	2004	18	501	0
9177	2004	19	501	0
9178	2004	36	501	0
9179	2004	37	501	0
9180	2004	4	501	0
9182	2004	8	501	0
9183	2004	3	501	0
9184	2004	2	501	0
9185	2004	21	501	0
9186	2004	9	501	0
9187	2004	5	501	0
9203	2004	13	556	0
9205	2004	11	556	0
9206	2004	10	556	0
9207	2004	12	556	0
9208	2004	22	556	0
9209	2004	23	556	0
9210	2004	61	556	0
9211	2004	17	556	0
9212	2004	16	556	0
9213	2004	18	556	0
9214	2004	19	556	0
9215	2004	36	556	0
9216	2004	37	556	0
9217	2004	4	556	0
9219	2004	8	556	0
9220	2004	3	556	0
9221	2004	2	556	0
9222	2004	21	556	0
9223	2004	9	556	0
9224	2004	5	556	0
9247	2004	13	431	0
9249	2004	11	431	0
9250	2004	10	431	0
9251	2004	12	431	0
9252	2004	22	431	0
9253	2004	23	431	0
9254	2004	61	431	0
9255	2004	17	431	0
9256	2004	16	431	0
9257	2004	18	431	0
9258	2004	19	431	0
9259	2004	36	431	0
9260	2004	37	431	0
9261	2004	4	431	0
9263	2004	8	431	0
9264	2004	3	431	0
9265	2004	2	431	0
9266	2004	21	431	0
9267	2004	9	431	0
9268	2004	5	431	0
9269	2004	13	478	0
9271	2004	11	478	0
9272	2004	10	478	0
9273	2004	12	478	0
9274	2004	22	478	0
9275	2004	23	478	0
9276	2004	61	478	0
9277	2004	17	478	0
9278	2004	16	478	0
9279	2004	18	478	0
9280	2004	19	478	0
9281	2004	36	478	0
9282	2004	37	478	0
9283	2004	4	478	0
9285	2004	8	478	0
9286	2004	3	478	0
9287	2004	2	478	0
9288	2004	21	478	0
9289	2004	9	478	0
9290	2004	5	478	0
9291	2004	13	547	1
9293	2004	11	547	1
9294	2004	10	547	1
9295	2004	12	547	1
9296	2004	22	547	1
9297	2004	23	547	1
9298	2004	61	547	1
9299	2004	17	547	1
9300	2004	16	547	1
9301	2004	18	547	1
9302	2004	19	547	1
9303	2004	36	547	1
9304	2004	37	547	1
9305	2004	4	547	1
9307	2004	8	547	1
9308	2004	3	547	1
9309	2004	2	547	1
9310	2004	21	547	1
9311	2004	9	547	1
9312	2004	5	547	1
9327	2004	13	559	0
9329	2004	11	559	0
9330	2004	10	559	0
9331	2004	12	559	0
9332	2004	22	559	0
9333	2004	23	559	0
9334	2004	61	559	0
9335	2004	17	559	0
9336	2004	16	559	0
9337	2004	18	559	0
9338	2004	19	559	0
9339	2004	36	559	0
9340	2004	37	559	0
9341	2004	4	559	0
9343	2004	8	559	0
9344	2004	3	559	0
9345	2004	2	559	0
9346	2004	21	559	0
9347	2004	9	559	0
9348	2004	5	559	0
9370	2004	13	437	0
9372	2004	11	437	0
9373	2004	10	437	0
9374	2004	12	437	0
9375	2004	22	437	0
9376	2004	23	437	0
9377	2004	61	437	0
9378	2004	17	437	0
9379	2004	16	437	0
9380	2004	18	437	0
9381	2004	19	437	0
9382	2004	36	437	0
9383	2004	37	437	0
9384	2004	8	437	0
9385	2004	2	437	0
9386	2004	21	437	0
9387	2004	9	437	0
9388	2004	5	437	0
10504	2004	13	524	0
10506	2004	11	524	0
10507	2004	12	524	0
10508	2004	22	524	0
10509	2004	23	524	0
10510	2004	61	524	0
10511	2004	19	524	0
10512	2004	36	524	0
10513	2004	37	524	0
10514	2004	4	524	0
10516	2004	8	524	0
10517	2004	3	524	0
10518	2004	2	524	0
10519	2004	21	524	0
10520	2004	9	524	0
10521	2004	5	524	0
10985	2004	15	512	0
10986	2004	11	512	0
10987	2004	10	512	0
10988	2004	12	512	0
10989	2004	22	512	0
10990	2004	23	512	0
10991	2004	61	512	0
10992	2004	17	512	0
10993	2004	16	512	0
10994	2004	18	512	0
10995	2004	19	512	0
10996	2004	36	512	0
10997	2004	37	512	0
10998	2004	4	512	0
11000	2004	8	512	0
11001	2004	3	512	0
11002	2004	2	512	0
11003	2004	9	512	0
11004	2004	5	512	0
11052	2004	15	529	0
11053	2004	11	529	0
11054	2004	10	529	0
11055	2004	12	529	0
11056	2004	22	529	0
11057	2004	61	529	0
11058	2004	17	529	0
11059	2004	16	529	0
11060	2004	18	529	0
11061	2004	19	529	0
11062	2004	4	529	0
11064	2004	8	529	0
11065	2004	38	529	0
11066	2004	3	529	0
11067	2004	9	529	0
11068	2004	5	529	0
11117	2004	33	114	1
11120	2004	54	114	1
11121	2004	53	114	1
11122	2004	42	114	1
11136	2005	33	226	1
11137	2005	43	226	1
11138	2005	30	226	1
11139	2005	54	226	1
11140	2005	53	226	1
11141	2005	7	226	1
11142	2005	42	226	1
11151	2005	27	533	0
11152	2005	71	533	0
11153	2005	47	533	0
11156	2005	62	533	0
11157	2005	48	533	0
11158	2005	56	533	0
11159	2005	36	533	0
11160	2005	37	533	0
11161	2005	21	533	0
11162	2005	40	533	0
11261	2005	33	188	0
11262	2005	43	188	0
11263	2005	59	188	1
11264	2005	60	188	1
11265	2005	30	188	1
11266	2005	31	188	1
11267	2005	54	188	0
11268	2005	53	188	0
11269	2005	55	188	1
11270	2005	72	188	1
11271	2005	75	188	1
11272	2005	76	188	1
11273	2005	3	188	0
11274	2005	77	188	1
11275	2005	42	188	1
11392	2005	27	490	1
11393	2005	71	490	1
11394	2005	47	490	1
11395	2005	62	490	1
11396	2005	49	490	1
11397	2005	48	490	1
11398	2005	56	490	1
11399	2005	36	490	1
11400	2005	37	490	1
11401	2005	21	490	1
11402	2005	40	490	1
11450	2005	32	324	0
11451	2005	20	324	0
11452	2005	29	324	0
11453	2005	58	324	0
11454	2005	57	324	0
11455	2005	74	324	0
11456	2005	75	324	0
11457	2005	41	324	0
11458	2005	38	324	0
11471	2005	27	550	0
11472	2005	28	550	0
11473	2005	47	550	0
11474	2005	62	550	0
11475	2005	49	550	0
11476	2005	48	550	0
11477	2005	56	550	0
11478	2005	34	550	0
11479	2005	40	550	0
11499	2005	27	478	0
11500	2005	28	478	0
11501	2005	47	478	0
11502	2005	62	478	0
11503	2005	49	478	0
11504	2005	48	478	0
11505	2005	56	478	0
11506	2005	34	478	0
11507	2005	40	478	0
11508	2005	27	501	0
11509	2005	28	501	0
11510	2005	47	501	0
11513	2005	62	501	0
11514	2005	49	501	0
11515	2005	48	501	0
11516	2005	56	501	0
11517	2005	34	501	0
11518	2005	40	501	0
11519	2005	27	512	0
11520	2005	30	512	0
11521	2005	31	512	0
11522	2005	47	512	0
11523	2005	62	512	0
11524	2005	49	512	0
11525	2005	48	512	0
11526	2005	56	512	0
11527	2005	34	512	0
11528	2005	21	512	0
11529	2005	40	512	0
11551	2005	32	416	0
11552	2005	59	416	0
11553	2005	60	416	0
11554	2005	30	416	0
11555	2005	31	416	0
11556	2005	29	416	0
11557	2005	51	416	0
11558	2005	50	416	0
11559	2005	52	416	0
11560	2005	58	416	0
11561	2005	57	416	0
11562	2005	35	416	0
11563	2005	69	416	0
11564	2005	41	416	0
11573	2005	27	525	0
11574	2005	28	525	0
11575	2005	47	525	0
11576	2005	62	525	0
11577	2005	56	525	0
11578	2005	34	525	0
11579	2005	40	525	0
11590	2005	27	465	0
11591	2005	71	465	0
11592	2005	47	465	0
11593	2005	62	465	0
11594	2005	49	465	0
11595	2005	48	465	0
11596	2005	56	465	0
11597	2005	36	465	0
11598	2005	37	465	0
11599	2005	21	465	0
11600	2005	40	465	0
11601	2005	33	259	0
11602	2005	43	259	0
11603	2005	59	259	0
11604	2005	60	259	0
11605	2005	72	259	0
11606	2005	73	259	0
11681	2005	33	141	0
11682	2005	43	141	0
11683	2005	54	141	0
11684	2005	53	141	0
11685	2005	73	141	0
11686	2005	7	141	0
11687	2005	42	141	0
11878	2005	27	477	1
11879	2005	28	477	1
11880	2005	47	477	1
11881	2005	62	477	1
11882	2005	49	477	1
11883	2005	48	477	1
11884	2005	56	477	1
11885	2005	34	477	1
11886	2005	21	477	1
11887	2005	40	477	1
11908	2005	32	292	1
11909	2005	20	292	1
11910	2005	59	292	1
11911	2005	60	292	1
11912	2005	30	292	1
11913	2005	31	292	1
11914	2005	29	292	1
11915	2005	51	292	1
11916	2005	50	292	1
11917	2005	58	292	1
11918	2005	57	292	1
11919	2005	74	292	1
11920	2005	75	292	1
11921	2005	69	292	1
11922	2005	41	292	1
11923	2005	38	292	0
11924	2005	27	452	0
11925	2005	28	452	0
11926	2005	47	452	0
11927	2005	62	452	0
11928	2005	49	452	0
11929	2005	48	452	0
11930	2005	56	452	0
11931	2005	34	452	0
11932	2005	40	452	0
11943	2005	27	552	0
11944	2005	30	552	0
11945	2005	47	552	0
11946	2005	62	552	0
11947	2005	49	552	0
11948	2005	48	552	0
11949	2005	56	552	0
11950	2005	34	552	0
11951	2005	21	552	0
11952	2005	40	552	0
11953	2005	59	552	0
11954	2005	60	552	0
11955	2005	27	438	0
11956	2005	71	438	0
11957	2005	47	438	0
11958	2005	62	438	0
11959	2005	49	438	0
11960	2005	48	438	0
11961	2005	56	438	0
11962	2005	36	438	0
11963	2005	37	438	0
11964	2005	21	438	0
11965	2005	40	438	0
12043	2005	32	417	0
12044	2005	51	417	0
12045	2005	50	417	0
12046	2005	52	417	0
12047	2005	58	417	0
12048	2005	57	417	0
12049	2005	6	417	0
12050	2005	41	417	0
12051	2005	59	278	0
12052	2005	60	278	0
12053	2005	54	278	0
12054	2005	53	278	0
12055	2005	72	278	0
12056	2005	73	278	0
12057	2005	77	278	0
12058	2005	42	278	0
12101	2005	32	387	0
12102	2005	20	387	0
12103	2005	59	387	0
12104	2005	60	387	0
12105	2005	30	387	0
12106	2005	31	387	0
12107	2005	29	387	0
12108	2005	51	387	0
12109	2005	50	387	0
12110	2005	58	387	0
12111	2005	57	387	0
12112	2005	74	387	0
12113	2005	75	387	0
12114	2005	69	387	0
12115	2005	41	387	0
12116	2005	36	387	0
12117	2005	37	387	0
12118	2005	76	387	0
12119	2005	77	387	0
12196	2005	27	437	0
12197	2005	28	437	0
12198	2005	47	437	0
12199	2005	62	437	0
12200	2005	49	437	0
12201	2005	48	437	0
12202	2005	56	437	0
12203	2005	34	437	0
